 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Eq Diam
1,0.027,0.462,234.939,0.816,0.163,0.163,1.0,0.231,1,1439,5,135.0,0.163,1.0,1.0,1.0,0.185411616971131
2,0.027,0.462,897.959,1.633,0.163,0.163,1.0,0.231,1,5500,10,135.0,0.163,1.0,1.0,1.0,0.185411616971131
3,0.027,0.462,911.347,1.633,0.163,0.163,1.0,0.231,1,5582,10,135.0,0.163,1.0,1.0,1.0,0.185411616971131
4,0.64,2.731,159.184,1.796,0.816,0.98,1.0,1.095,1,976,17,63.435,0.816,1.222,0.818,0.906,0.90270333367641
5,0.027,0.462,894.041,1.796,0.163,0.163,1.0,0.231,1,5476,11,135.0,0.163,1.0,1.0,1.0,0.185411616971131
6,0.027,0.462,903.51,1.796,0.163,0.163,1.0,0.231,1,5534,11,135.0,0.163,1.0,1.0,1.0,0.185411616971131
7,1.226,4.555,905.469,1.796,0.98,1.633,0.743,1.825,1,5547,11,116.565,0.98,1.674,0.597,0.868,1.2493965270662912
8,0.107,1.441,890.612,2.122,0.163,0.653,0.645,0.673,1,5455,13,104.036,0.163,4.0,0.25,1.0,0.3691024671912427
9,0.08,1.019,892.245,2.122,0.49,0.163,0.967,0.516,1,5465,13,161.565,0.163,3.0,0.333,1.0,0.3191538243211461
10,0.027,0.462,916.408,2.122,0.163,0.163,1.0,0.231,1,5613,13,135.0,0.163,1.0,1.0,1.0,0.185411616971131
11,0.853,3.153,269.224,2.939,0.98,0.98,1.0,1.177,1,1650,18,123.69,0.98,1.0,1.0,0.941,1.0421484211277652
12,0.027,0.462,899.429,3.265,0.163,0.163,1.0,0.231,1,5509,20,135.0,0.163,1.0,1.0,1.0,0.185411616971131
13,0.027,0.462,907.429,3.429,0.163,0.163,1.0,0.231,1,5558,21,135.0,0.163,1.0,1.0,1.0,0.185411616971131
14,0.027,0.462,897.959,3.755,0.163,0.163,1.0,0.231,1,5500,23,135.0,0.163,1.0,1.0,1.0,0.185411616971131
15,0.027,0.462,900.571,3.755,0.163,0.163,1.0,0.231,1,5516,23,135.0,0.163,1.0,1.0,1.0,0.185411616971131
16,0.773,3.289,242.776,5.714,1.143,0.98,0.898,1.505,1,1487,35,139.399,0.808,1.886,0.53,0.892,0.9920756866692584
17,0.027,0.462,896.0,5.714,0.163,0.163,1.0,0.231,1,5488,35,135.0,0.163,1.0,1.0,1.0,0.185411616971131
18,0.027,0.462,899.755,5.714,0.163,0.163,1.0,0.231,1,5511,35,135.0,0.163,1.0,1.0,1.0,0.185411616971131
19,0.027,0.462,894.857,6.531,0.163,0.163,1.0,0.231,1,5481,40,135.0,0.163,1.0,1.0,1.0,0.185411616971131
20,0.24,3.209,905.469,7.02,0.327,1.469,0.293,1.505,1,5546,52,77.471,0.324,6.675,0.15,0.667,0.5527906391541367
